patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_55_26,"[""Broad-leaved forest"", ""Coniferous forest"", ""Inland wetlands"", ""Natural grassland and sparsely vegetated areas"", ""Pastures"", ""Transitional woodland, shrub""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_55_26,S2A_MSIL2A_20170617T113321_55_26,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_60_36,"[""Broad-leaved forest"", ""Inland wetlands"", ""Natural grassland and sparsely vegetated areas"", ""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_60_36,S2A_MSIL2A_20170617T113321_60_36,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_56_25,"[""Inland wetlands"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_56_25,S2A_MSIL2A_20170617T113321_56_25,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_47_39,"[""Broad-leaved forest"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_47_39,S2A_MSIL2A_20170704T112111_47_39,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_41_28,"[""Arable land"", ""Complex cultivation patterns"", ""Natural grassland and sparsely vegetated areas""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_41_28,S2A_MSIL2A_20170704T112111_41_28,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_61_23,"[""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_61_23,S2A_MSIL2A_20170617T113321_61_23,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_52_35,"[""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_52_35,S2A_MSIL2A_20170704T112111_52_35,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_58_23,"[""Inland wetlands"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_58_23,S2A_MSIL2A_20170617T113321_58_23,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_60_37,"[""Natural grassland and sparsely vegetated areas"", ""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_60_37,S2A_MSIL2A_20170617T113321_60_37,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_60_23,"[""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_60_23,S2A_MSIL2A_20170617T113321_60_23,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_53_36,"[""Broad-leaved forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_53_36,S2A_MSIL2A_20170704T112111_53_36,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_60_33,"[""Broad-leaved forest"", ""Coniferous forest"", ""Moors, heathland and sclerophyllous vegetation"", ""Natural grassland and sparsely vegetated areas"", ""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_60_33,S2A_MSIL2A_20170617T113321_60_33,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_57_27,"[""Coniferous forest"", ""Natural grassland and sparsely vegetated areas"", ""Pastures"", ""Transitional woodland, shrub""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_57_27,S2A_MSIL2A_20170617T113321_57_27,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_50_33,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_50_33,S2A_MSIL2A_20170704T112111_50_33,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_58_38,"[""Inland wetlands"", ""Natural grassland and sparsely vegetated areas"", ""Pastures"", ""Urban fabric""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_58_38,S2A_MSIL2A_20170617T113321_58_38,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_33_30,"[""Arable land"", ""Broad-leaved forest"", ""Natural grassland and sparsely vegetated areas"", ""Permanent crops"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_33_30,S2A_MSIL2A_20170704T112111_33_30,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_46_38,"[""Arable land"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Natural grassland and sparsely vegetated areas"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_46_38,S2A_MSIL2A_20170704T112111_46_38,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_42_66,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_42_66,S2A_MSIL2A_20170617T113321_42_66,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_43_61,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_43_61,S2A_MSIL2A_20170617T113321_43_61,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_51_41,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_51_41,S2A_MSIL2A_20170617T113321_51_41,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_28_58,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_28_58,S2A_MSIL2A_20170617T113321_28_58,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_38_60,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_38_60,S2A_MSIL2A_20170617T113321_38_60,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_26_29,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_26_29,S2A_MSIL2A_20170617T113321_26_29,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_42_23,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_42_23,S2A_MSIL2A_20170617T113321_42_23,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_28_35,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_28_35,S2A_MSIL2A_20170617T113321_28_35,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_41_66,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_41_66,S2A_MSIL2A_20170617T113321_41_66,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_52_31,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_52_31,S2A_MSIL2A_20170617T113321_52_31,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_24_61,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_24_61,S2A_MSIL2A_20170617T113321_24_61,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_36_65,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_36_65,S2A_MSIL2A_20170617T113321_36_65,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_24_33,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_24_33,S2A_MSIL2A_20170617T113321_24_33,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_32_62,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_32_62,S2A_MSIL2A_20170617T113321_32_62,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_25_51,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_25_51,S2A_MSIL2A_20170617T113321_25_51,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_26_33,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_26_33,S2A_MSIL2A_20170617T113321_26_33,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_48_58,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_48_58,S2A_MSIL2A_20170617T113321_48_58,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_53_32,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_53_32,S2A_MSIL2A_20170617T113321_53_32,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_41_50,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_41_50,S2A_MSIL2A_20170617T113321_41_50,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_24_50,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_24_50,S2A_MSIL2A_20170617T113321_24_50,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_35_63,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_35_63,S2A_MSIL2A_20170617T113321_35_63,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_24_52,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_24_52,S2A_MSIL2A_20170617T113321_24_52,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_24_28,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_24_28,S2A_MSIL2A_20170617T113321_24_28,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_23_52,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_23_52,S2A_MSIL2A_20170617T113321_23_52,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_26_34,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_26_34,S2A_MSIL2A_20170617T113321_26_34,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_57_46,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_57_46,S2A_MSIL2A_20170617T113321_57_46,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_41_24,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_41_24,S2A_MSIL2A_20170617T113321_41_24,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_28_59,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_28_59,S2A_MSIL2A_20170617T113321_28_59,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_49_30,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_49_30,S2A_MSIL2A_20170617T113321_49_30,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_42_65,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_42_65,S2A_MSIL2A_20170617T113321_42_65,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_50_31,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_50_31,S2A_MSIL2A_20170617T113321_50_31,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_35_66,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_35_66,S2A_MSIL2A_20170617T113321_35_66,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_29_48,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_29_48,S2A_MSIL2A_20170617T113321_29_48,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_44_61,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_44_61,S2A_MSIL2A_20170617T113321_44_61,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_23_28,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_23_28,S2A_MSIL2A_20170617T113321_23_28,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_48_27,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_48_27,S2A_MSIL2A_20170617T113321_48_27,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_27_48,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_27_48,S2A_MSIL2A_20170617T113321_27_48,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_27_45,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_27_45,S2A_MSIL2A_20170617T113321_27_45,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_34_64,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_34_64,S2A_MSIL2A_20170617T113321_34_64,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_38_52,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_38_52,S2A_MSIL2A_20170617T113321_38_52,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_25_53,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_25_53,S2A_MSIL2A_20170617T113321_25_53,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_51_31,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_51_31,S2A_MSIL2A_20170617T113321_51_31,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_36_59,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_36_59,S2A_MSIL2A_20170617T113321_36_59,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_41_23,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_41_23,S2A_MSIL2A_20170617T113321_41_23,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_49_29,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_49_29,S2A_MSIL2A_20170617T113321_49_29,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_26_51,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_26_51,S2A_MSIL2A_20170617T113321_26_51,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_36_52,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_36_52,S2A_MSIL2A_20170617T113321_36_52,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_25_33,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_25_33,S2A_MSIL2A_20170617T113321_25_33,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_52_34,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_52_34,S2A_MSIL2A_20170617T113321_52_34,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_33_51,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_33_51,S2A_MSIL2A_20170617T113321_33_51,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_44_60,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_44_60,S2A_MSIL2A_20170617T113321_44_60,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_24_26,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_24_26,S2A_MSIL2A_20170617T113321_24_26,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_32_61,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_32_61,S2A_MSIL2A_20170617T113321_32_61,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_36_66,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_36_66,S2A_MSIL2A_20170617T113321_36_66,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_23_35,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_23_35,S2A_MSIL2A_20170617T113321_23_35,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_25_67,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_25_67,S2A_MSIL2A_20170617T113321_25_67,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_35_64,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_35_64,S2A_MSIL2A_20170617T113321_35_64,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_51_33,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_51_33,S2A_MSIL2A_20170617T113321_51_33,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_48_37,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_48_37,S2A_MSIL2A_20170617T113321_48_37,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_27_44,"[""Pastures""]",test,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_27_44,S2A_MSIL2A_20170617T113321_27_44,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
